exp_name,num_steps,distortion,eta,omega,validity_mean,validity_std,vun_mean,vun_std,mmd_mean,mmd_std,mae_mean,time,samples_to_generate,condition_value
qm9_with_h_conditional.ckpt,150,polydec,200.0,0.0,91.650390625,0.0,,,0.33509893258236245,0.0,14.567516,"(140.2321982383728, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,200.0,0.2,90.52734375,0.0,,,0.3176516711904215,0.0,15.8824415,"(140.1687581539154, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,200.0,0.4,89.55078125,0.0,,,0.3247174267975934,0.0,13.778517,"(144.31802606582642, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,200.0,0.6000000000000001,90.234375,0.0,,,0.3230916269516967,0.0,9.243857,"(139.98634672164917, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,200.0,0.8,90.478515625,0.0,,,0.33525357469832384,0.0,7.5832467,"(159.0389449596405, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,200.0,1.0,90.283203125,0.0,,,0.32941790531766807,0.0,10.349116,"(141.84206771850586, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,250.0,0.0,90.185546875,0.0,,,0.3170004267759976,0.0,4.9671936,"(143.89553904533386, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,250.0,0.2,90.087890625,0.0,,,0.33173934975198816,0.0,5.553449,"(140.2933690547943, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,250.0,0.4,91.015625,0.0,,,0.32582643483298235,0.0,10.36853,"(140.07627391815186, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,250.0,0.6000000000000001,89.6484375,0.0,,,0.34422250892010775,0.0,12.153648,"(140.1446042060852, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,250.0,0.8,90.0390625,0.0,,,0.33614182990778807,0.0,6.0253253,"(140.04541850090027, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,250.0,1.0,90.380859375,0.0,,,0.3377168387511403,0.0,10.141983,"(176.7916829586029, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,0.0,0.0,90.91796875,0.0,,,0.4087809597245634,0.0,12.274647,"(186.46020030975342, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,0.0,0.2,90.966796875,0.0,,,0.4012371316289186,0.0,10.698311,"(186.49125409126282, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,0.0,0.4,91.455078125,0.0,,,0.39850804857467215,0.0,8.056358,"(186.5882053375244, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,0.0,0.6000000000000001,90.72265625,0.0,,,0.3920060273889534,0.0,7.7502527,"(186.60766315460205, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,0.0,0.8,89.599609375,0.0,,,0.3911976206834785,0.0,5.397361,"(186.63661122322083, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,0.0,1.0,90.4296875,0.0,,,0.3871151226856016,0.0,12.96285,"(186.58812808990479, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,25.0,0.0,90.087890625,0.0,,,0.3973233381189404,0.0,16.523565,"(196.5781135559082, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,25.0,0.2,90.625,0.0,,,0.38785346190865133,0.0,14.436602,"(205.42241787910461, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,25.0,0.4,90.966796875,0.0,,,0.3996873075588415,0.0,14.16996,"(186.99912238121033, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,25.0,0.6000000000000001,90.087890625,0.0,,,0.3938128752859822,0.0,7.141922,"(189.8189628124237, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,25.0,0.8,88.623046875,0.0,,,0.38169996724171673,0.0,12.84827,"(217.71271777153015, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,25.0,1.0,89.013671875,0.0,,,0.38046391692343606,0.0,3.586253,"(186.14645838737488, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,50.0,0.0,90.91796875,0.0,,,0.36959305336477444,0.0,11.182556,"(186.65078806877136, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,50.0,0.2,90.13671875,0.0,,,0.36536248991435244,0.0,5.562474,"(186.64332914352417, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,50.0,0.4,90.185546875,0.0,,,0.35251420069176714,0.0,7.3652563,"(186.65093398094177, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,50.0,0.6000000000000001,89.6484375,0.0,,,0.33856635055383644,0.0,15.774994,"(186.69975090026855, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,50.0,0.8,91.064453125,0.0,,,0.3580054182558181,0.0,5.863697,"(186.68347811698914, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,50.0,1.0,90.771484375,0.0,,,0.36069925958495924,0.0,6.310379,"(186.69338178634644, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,100.0,0.0,89.6484375,0.0,,,0.3503418921974709,0.0,11.906886,"(186.6315884590149, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,100.0,0.2,90.33203125,0.0,,,0.3226912550499225,0.0,6.093273,"(186.63130712509155, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,100.0,0.4,89.55078125,0.0,,,0.3209952271953008,0.0,5.8574066,"(186.64658641815186, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,100.0,0.6000000000000001,90.576171875,0.0,,,0.33623815691645353,0.0,9.48938,"(186.565265417099, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,100.0,0.8,89.892578125,0.0,,,0.3313799973735885,0.0,10.737224,"(186.52394819259644, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,100.0,1.0,89.501953125,0.0,,,0.32875196353402747,0.0,4.7070465,"(186.53991436958313, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,150.0,0.0,89.501953125,0.0,,,0.32073721059283,0.0,4.8646035,"(186.5624966621399, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,150.0,0.2,91.845703125,0.0,,,0.3178583830037372,0.0,14.41097,"(186.65858268737793, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,150.0,0.4,91.89453125,0.0,,,0.3205780529882757,0.0,4.4555154,"(186.66894936561584, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,150.0,0.6000000000000001,88.427734375,0.0,,,0.32414264479587584,0.0,8.227268,"(186.63464760780334, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,150.0,0.8,90.625,0.0,,,0.32125147031712686,0.0,1.4941597,"(186.6671679019928, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,150.0,1.0,91.650390625,0.0,,,0.3186599235491828,0.0,9.088814,"(186.64686965942383, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,200.0,0.0,91.650390625,0.0,,,0.3294290810489222,0.0,7.043073,"(186.67535853385925, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,200.0,0.2,89.990234375,0.0,,,0.31147207910253893,0.0,6.2214313,"(186.64418506622314, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,200.0,0.4,90.966796875,0.0,,,0.31676578778867837,0.0,11.110801,"(186.67074418067932, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,200.0,0.6000000000000001,89.990234375,0.0,,,0.3129952794451676,0.0,2.7090106,"(186.46813035011292, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,200.0,0.8,90.52734375,0.0,,,0.3161846162957333,0.0,3.7401009,"(186.58797025680542, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,200.0,1.0,91.30859375,0.0,,,0.30742239887973294,0.0,3.8659108,"(186.61018681526184, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,250.0,0.0,90.8203125,0.0,,,0.3062745701981083,0.0,14.062404,"(186.58460354804993, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,250.0,0.2,90.869140625,0.0,,,0.3006264612799572,0.0,12.7473755,"(186.51904153823853, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,250.0,0.4,90.869140625,0.0,,,0.3000747246450113,0.0,7.9814277,"(186.57941603660583, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,250.0,0.6000000000000001,91.650390625,0.0,,,0.3098267050624486,0.0,6.9968033,"(186.6493055820465, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,250.0,0.8,90.52734375,0.0,,,0.3316727154234734,0.0,3.0660095,"(186.60877871513367, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,250.0,1.0,90.33203125,0.0,,,0.3167662702288368,0.0,7.03966,"(186.55323600769043, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,0.0,0.0,90.966796875,0.0,,,0.4104098173950106,0.0,12.10849,"(233.16456604003906, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,0.0,0.2,91.650390625,0.0,,,0.40315642832574144,0.0,10.262477,"(233.30760955810547, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,0.0,0.4,91.259765625,0.0,,,0.39875199591503774,0.0,6.667393,"(233.26334881782532, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,0.0,0.6000000000000001,90.087890625,0.0,,,0.385542154940263,0.0,7.655131,"(233.33658981323242, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,0.0,0.8,91.064453125,0.0,,,0.3924792747964003,0.0,15.931416,"(233.21946930885315, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,0.0,1.0,90.283203125,0.0,,,0.3890196843718666,0.0,7.7231793,"(233.22667288780212, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,25.0,0.0,90.33203125,0.0,,,0.40282447330652105,0.0,8.24993,"(233.29878282546997, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,25.0,0.2,90.234375,0.0,,,0.3865598261131755,0.0,11.633021,"(233.4398581981659, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,25.0,0.4,90.52734375,0.0,,,0.38134377846685097,0.0,12.601654,"(233.36324667930603, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,25.0,0.6000000000000001,90.869140625,0.0,,,0.3793256225838675,0.0,7.618661,"(233.2870032787323, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,25.0,0.8,89.35546875,0.0,,,0.3765300247040029,0.0,16.185495,"(233.2612009048462, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,25.0,1.0,89.16015625,0.0,,,0.37145575258242197,0.0,27.738468,"(233.2723650932312, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,50.0,0.0,90.576171875,0.0,,,0.3664503431015508,0.0,3.2628746,"(233.3561246395111, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,50.0,0.2,90.869140625,0.0,,,0.36231409376593315,0.0,12.7017975,"(233.33253812789917, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,50.0,0.4,90.380859375,0.0,,,0.3766336281691124,0.0,7.033343,"(233.1432921886444, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,50.0,0.6000000000000001,89.599609375,0.0,,,0.35718856734566834,0.0,11.957131,"(233.26914763450623, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,50.0,0.8,90.13671875,0.0,,,0.355210110936994,0.0,4.806571,"(233.1577889919281, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,50.0,1.0,88.818359375,0.0,,,0.3624973306389081,0.0,16.555897,"(233.19242000579834, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,100.0,0.0,90.380859375,0.0,,,0.3533948529627823,0.0,11.994764,"(233.32073616981506, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,100.0,0.2,91.11328125,0.0,,,0.3436105039251983,0.0,9.3678665,"(233.29047274589539, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,100.0,0.4,90.380859375,0.0,,,0.3184647688500439,0.0,7.7921405,"(233.25247287750244, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,100.0,0.6000000000000001,89.55078125,0.0,,,0.3246237641910187,0.0,7.8220787,"(233.33196425437927, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,100.0,0.8,90.380859375,0.0,,,0.32305673693742387,0.0,12.060303,"(233.19845461845398, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,100.0,1.0,90.33203125,0.0,,,0.3074314504762483,0.0,13.0935135,"(233.29131627082825, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,150.0,0.0,89.94140625,0.0,,,0.31785639477355554,0.0,4.3465357,"(233.30302596092224, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,150.0,0.2,90.91796875,0.0,,,0.3016492913600398,0.0,4.892298,"(233.2453351020813, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,150.0,0.4,91.89453125,0.0,,,0.3022097930291284,0.0,12.281423,"(233.28181719779968, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,150.0,0.6000000000000001,90.576171875,0.0,,,0.3180102613454116,0.0,11.677115,"(233.28109073638916, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,150.0,0.8,91.11328125,0.0,,,0.3177274399568164,0.0,3.038031,"(233.25017142295837, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,150.0,1.0,90.52734375,0.0,,,0.31936530140888303,0.0,5.42306,"(233.23738551139832, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,200.0,0.0,90.8203125,0.0,,,0.31107998912753515,0.0,2.8329468,"(233.35253524780273, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,200.0,0.2,90.087890625,0.0,,,0.30584424877126587,0.0,9.490265,"(233.30565524101257, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,200.0,0.4,91.552734375,0.0,,,0.2991327904271842,0.0,12.63678,"(233.28565764427185, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,200.0,0.6000000000000001,91.650390625,0.0,,,0.3123614887162242,0.0,6.12221,"(233.3611707687378, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,200.0,0.8,91.30859375,0.0,,,0.29641743733805537,0.0,12.245919,"(233.32614135742188, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,200.0,1.0,90.576171875,0.0,,,0.30390217734736347,0.0,7.966105,"(233.25756239891052, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,250.0,0.0,91.455078125,0.0,,,0.29239472292676005,0.0,6.961941,"(233.15352392196655, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,250.0,0.2,91.30859375,0.0,,,0.29935030740501245,0.0,5.3956246,"(233.27717900276184, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,250.0,0.4,91.455078125,0.0,,,0.3095509557836193,0.0,2.2211304,"(233.18837094306946, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,250.0,0.6000000000000001,89.55078125,0.0,,,0.30664706342062775,0.0,14.526028,"(233.31265139579773, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,250.0,0.8,90.625,0.0,,,0.3099312783218378,0.0,5.639496,"(233.10853958129883, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,250,polydec,250.0,1.0,91.50390625,0.0,,,0.31284487478511,0.0,6.1953087,"(233.20274543762207, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,0.0,0.0,91.11328125,0.0,,,0.41663156549647706,0.0,10.638691,"(279.93878722190857, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,0.0,0.2,92.431640625,0.0,,,0.40130603878920135,0.0,12.459891,"(279.95473313331604, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,0.0,0.4,90.771484375,0.0,,,0.3999948521468697,0.0,3.0323029,"(279.7524309158325, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,0.0,0.6000000000000001,91.259765625,0.0,,,0.39867929279656006,0.0,6.3790283,"(279.9290566444397, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,0.0,0.8,90.72265625,0.0,,,0.38659520632882444,0.0,3.017633,"(279.8643865585327, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,0.0,1.0,91.552734375,0.0,,,0.38755368020497927,0.0,12.583898,"(279.81762886047363, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,25.0,0.0,90.966796875,0.0,,,0.39697841372783216,0.0,8.102916,"(279.88996481895447, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,25.0,0.2,90.771484375,0.0,,,0.3848400878556504,0.0,5.377158,"(279.8839168548584, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,25.0,0.4,89.892578125,0.0,,,0.3768261752773891,0.0,8.778416,"(279.9577980041504, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,25.0,0.6000000000000001,89.94140625,0.0,,,0.3669735808330312,0.0,16.250574,"(279.9285337924957, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,25.0,0.8,90.8203125,0.0,,,0.3841076628503542,0.0,18.73446,"(279.9303388595581, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,25.0,1.0,89.55078125,0.0,,,0.38326937471969635,0.0,10.9490185,"(303.6558446884155, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,50.0,0.0,90.771484375,0.0,,,0.3749461030042651,0.0,8.669895,"(279.9415488243103, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,50.0,0.2,91.748046875,0.0,,,0.3693586359986961,0.0,15.625702,"(308.27863907814026, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,50.0,0.4,90.576171875,0.0,,,0.36437379042945384,0.0,10.221409,"(279.90129232406616, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,50.0,0.6000000000000001,90.91796875,0.0,,,0.3475799965055018,0.0,6.3003807,"(279.92101311683655, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,50.0,0.8,90.478515625,0.0,,,0.3453263784830492,0.0,6.2374268,"(304.1193301677704, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,50.0,1.0,90.91796875,0.0,,,0.3470068950204187,0.0,4.6092453,"(280.0642991065979, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,100.0,0.0,91.6015625,0.0,,,0.34575055112499564,0.0,7.8871574,"(280.0092179775238, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,100.0,0.2,90.576171875,0.0,,,0.3330521126766036,0.0,2.1802876,"(280.42733693122864, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,100.0,0.4,90.91796875,0.0,,,0.3248904763956458,0.0,4.6450005,"(367.51116371154785, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,100.0,0.6000000000000001,90.478515625,0.0,,,0.32164321779341926,0.0,9.076969,"(297.611261844635, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,100.0,0.8,91.015625,0.0,,,0.31827253718239146,0.0,5.933376,"(280.6935896873474, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,100.0,1.0,90.283203125,0.0,,,0.3220558943671946,0.0,9.147383,"(291.8748896121979, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,150.0,0.0,90.673828125,0.0,,,0.3164217695179926,0.0,11.712246,"(280.22615480422974, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,150.0,0.2,90.087890625,0.0,,,0.2884092906783915,0.0,2.2513306,"(281.8519558906555, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,150.0,0.4,90.576171875,0.0,,,0.3054254041642888,0.0,5.031045,"(281.6076991558075, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,150.0,0.6000000000000001,91.259765625,0.0,,,0.3076302295941309,0.0,4.280265,"(279.98215317726135, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,150.0,0.8,90.380859375,0.0,,,0.3083446546142208,0.0,4.561222,"(280.01392889022827, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,150.0,1.0,91.69921875,0.0,,,0.30640023204514677,0.0,1.869222,"(280.13017654418945, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,200.0,0.0,89.74609375,0.0,,,0.3039204491907216,0.0,14.966171,"(287.61041474342346, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,200.0,0.2,90.673828125,0.0,,,0.3057660053533949,0.0,5.0951233,"(279.9579105377197, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,200.0,0.4,89.6484375,0.0,,,0.30008596314588254,0.0,11.457672,"(279.7370948791504, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,200.0,0.6000000000000001,89.990234375,0.0,,,0.3090493715121741,0.0,6.2799606,"(279.77600359916687, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,200.0,0.8,91.552734375,0.0,,,0.29432575018627705,0.0,14.011819,"(279.76481771469116, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,200.0,1.0,90.52734375,0.0,,,0.30663893887423954,0.0,2.7630067,"(279.7620904445648, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,250.0,0.0,91.796875,0.0,,,0.294003068564747,0.0,5.622322,"(279.7979099750519, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,250.0,0.2,91.11328125,0.0,,,0.3089129474711516,0.0,15.178546,"(279.75872802734375, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,250.0,0.4,90.673828125,0.0,,,0.2879082867104255,0.0,4.7894373,"(279.80362153053284, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,250.0,0.6000000000000001,90.625,0.0,,,0.2796146758430976,0.0,7.859558,"(279.76092290878296, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,250.0,0.8,91.796875,0.0,,,0.28841283405659,0.0,5.0305657,"(279.7615067958832, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,300,polydec,250.0,1.0,92.08984375,0.0,,,0.2919401201342191,0.0,17.604633,"(279.90998673439026, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,350,polydec,0.0,0.0,90.625,0.0,,,0.41866850602020544,0.0,4.5628486,"(327.591091632843, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,350,polydec,0.0,0.2,91.796875,0.0,,,0.4138832569633357,0.0,9.747673,"(327.0545048713684, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,350,polydec,0.0,0.4,92.333984375,0.0,,,0.4009764847296052,0.0,7.382702,"(326.8447093963623, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,350,polydec,0.0,0.6000000000000001,91.9921875,0.0,,,0.3976167867683068,0.0,3.6077626,"(326.79239296913147, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,350,polydec,0.0,0.8,91.2109375,0.0,,,0.38716931408048433,0.0,13.930389,"(326.85015511512756, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,350,polydec,0.0,1.0,90.52734375,0.0,,,0.39481261351506197,0.0,10.216301,"(326.8204002380371, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,350,polydec,25.0,0.0,90.576171875,0.0,,,0.4024644395237073,0.0,12.99136,"(326.8410041332245, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,350,polydec,25.0,0.2,89.94140625,0.0,,,0.3834755436619659,0.0,3.793043,"(334.92247223854065, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,350,polydec,25.0,0.4,90.966796875,0.0,,,0.39034208257071135,0.0,6.8500595,"(339.31218099594116, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,350,polydec,25.0,0.6000000000000001,90.283203125,0.0,,,0.3842393862460308,0.0,12.538569,"(326.51563715934753, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,350,polydec,25.0,0.8,90.283203125,0.0,,,0.37849973418054383,0.0,6.6499023,"(327.3798391819, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,350,polydec,25.0,1.0,90.72265625,0.0,,,0.3778176329276941,0.0,17.268135,"(326.8128843307495, 0.0)",2048,-400
