fold,steps,mae_no_exit,validity_no_exit,execution_time_sec,mae_early_exit,validity_early_exit
134,55,,1.0,1.574155569076538,,
134,70,,1.0,3.860784530639648,,
134,85,,1.0,2.388258695602417,,
134,100,,1.0,2.790041208267212,,
135,10,,1.0,0.3533382415771484,,
135,25,,1.0,0.7536671161651611,,
135,40,,1.0,1.165308713912964,,
135,55,,1.0,1.575342893600464,,
135,70,,1.0,1.9675180912017824,,
135,85,,1.0,4.676544904708862,,
135,100,,1.0,2.749837636947632,,
136,10,,1.0,0.6264033317565918,,
136,25,,1.0,2.1003925800323486,,
136,40,,1.0,1.3573133945465088,,
136,55,,1.0,1.582406997680664,,
136,70,,1.0,1.9729266166687007,,
136,85,,1.0,2.3868136405944824,,
136,100,,1.0,2.7827141284942627,,
137,10,,1.0,3.344956636428833,,
137,25,,1.0,1.427703619003296,,
137,40,,1.0,2.2345638275146484,,
137,55,,1.0,4.545945167541504,,
137,70,,1.0,1.9784929752349851,,
137,85,,1.0,2.3841772079467773,,
137,100,,1.0,2.7916555404663086,,
138,10,,1.0,1.4384050369262695,,
138,25,,1.0,2.1181716918945312,,
138,40,,1.0,1.3465867042541504,,
138,55,,1.0,1.5697331428527832,,
138,70,,1.0,1.985900402069092,,
138,85,,1.0,2.389500141143799,,
138,100,,1.0,2.789371967315674,,
139,10,,1.0,0.3523757457733154,,
139,25,,1.0,2.797386884689331,,
139,40,,1.0,1.1655306816101074,,
139,55,,1.0,1.566662311553955,,
139,70,,1.0,1.959638595581055,,
139,85,,1.0,4.675842761993408,,
139,100,,1.0,2.755699396133423,,
140,10,,1.0,0.6295950412750244,,
140,25,,1.0,1.4286985397338867,,
140,40,,1.0,1.349776029586792,,
140,55,,1.0,1.5697975158691406,,
140,70,,1.0,1.9783854484558103,,
140,85,,1.0,2.3877532482147217,,
140,100,,1.0,2.795812129974365,,
141,10,,1.0,0.6308343410491943,,
141,25,,1.0,1.4324378967285156,,
141,40,,1.0,1.16959810256958,,
141,55,,1.0,1.578906536102295,,
141,70,,1.0,1.9503421783447263,,
141,85,,1.0,2.3867576122283936,,
141,100,,1.0,5.457515478134155,,
142,10,,1.0,0.3573381900787353,,
142,25,,1.0,2.1154913902282715,,
142,40,,1.0,2.43178653717041,,
142,55,,1.0,1.5717694759368896,,
142,70,,1.0,3.851551532745361,,
142,85,,1.0,2.3825325965881348,,
142,100,,1.0,2.767808198928833,,
143,10,,1.0,0.3561124801635742,,
143,25,,1.0,0.7514121532440186,,
143,40,,1.0,1.1610605716705322,,
143,55,,1.0,1.5727779865264893,,
143,70,,1.0,1.9767489433288572,,
143,85,,1.0,2.38298773765564,,
143,100,,1.0,2.786900758743286,,
144,10,,1.0,0.3559861183166504,,
144,25,,1.0,0.752284049987793,,
144,40,,1.0,2.4108669757843018,,
144,55,,1.0,1.5782928466796875,,
144,70,,1.0,3.838172435760498,,
144,85,,1.0,2.245028018951416,,
144,100,,1.0,2.5361618995666504,,
145,10,,1.0,0.3058278560638428,,
145,25,,1.0,0.6252379417419434,,
145,40,,1.0,0.9765632152557372,,
145,55,,1.0,1.3270299434661863,,
145,70,,1.0,1.666247844696045,,
145,85,,1.0,2.005406379699707,,
145,100,,1.0,4.61372971534729,,
146,10,,1.0,0.303239107131958,,
146,25,,1.0,0.6343200206756592,,
146,40,,1.0,1.1238796710968018,,
146,55,,1.0,1.3268723487854004,,
146,70,,1.0,3.249014616012573,,
146,85,,1.0,2.003490209579468,,
146,100,,1.0,4.586073160171509,,
147,10,,1.0,0.3007204532623291,,
147,25,,1.0,2.3430111408233643,,
147,40,,1.0,1.8846862316131592,,
147,55,,1.0,1.3210182189941406,,
147,70,,1.0,1.6532821655273438,,
147,85,,1.0,3.891689777374268,,
147,100,,1.0,2.349803686141968,,
148,10,,1.0,0.2947237491607666,,
148,25,,1.0,0.6280896663665771,,
148,40,,1.0,1.1032049655914309,,
148,55,,1.0,1.3192203044891355,,
148,70,,1.0,1.637685775756836,,
148,85,,1.0,1.997714281082153,,
148,100,,1.0,2.3137853145599365,,
149,10,,1.0,1.8934497833251955,,
149,25,,1.0,1.7711570262908936,,
149,40,,1.0,0.9771466255187988,,
149,55,,1.0,1.3233726024627686,,
149,70,,1.0,1.6590824127197266,,
149,85,,1.0,3.906556844711304,,
149,100,,1.0,2.344388484954834,,
150,10,,1.0,0.2971954345703125,,
150,25,,1.0,1.1950113773345947,,
150,40,,1.0,1.1043109893798828,,
150,55,,1.0,1.2986938953399658,,
150,70,,1.0,1.6505873203277588,,
150,85,,1.0,1.9831361770629885,,
150,100,,1.0,2.342210531234741,,
151,10,,1.0,0.984978437423706,,
151,25,,1.0,1.2017645835876465,,
151,40,,1.0,0.9780287742614746,,
151,55,,1.0,1.3187286853790283,,
151,70,,1.0,1.6558547019958496,,
151,85,,1.0,1.9969193935394287,,
151,100,,1.0,6.896123886108398,,
152,10,,1.0,3.0335464477539062,,
152,25,,1.0,0.6392927169799805,,
152,40,,1.0,1.0942614078521729,,
152,55,,1.0,1.3228187561035156,,
152,70,,1.0,1.6602911949157717,,
152,85,,1.0,3.916234016418457,,
152,100,,1.0,2.3293797969818115,,
153,10,,1.0,0.2987840175628662,,
153,25,,1.0,0.6392374038696289,,
153,40,,1.0,1.8808214664459229,,
153,55,,1.0,1.319547176361084,,
153,70,,1.0,1.6581063270568848,,
153,85,,1.0,3.922061681747437,,
153,100,,1.0,2.3367068767547607,,
154,10,,1.0,0.9819252490997314,,
154,25,,1.0,0.6390442848205566,,
154,40,,1.0,1.108133316040039,,
154,55,,1.0,1.3221497535705566,,
154,70,,1.0,3.215214490890503,,
154,85,,1.0,5.856485366821289,,
154,100,,1.0,2.345212459564209,,
155,10,,1.0,1.2077221870422363,,
155,25,,1.0,0.6401383876800537,,
155,40,,1.0,0.9756624698638916,,
155,55,,1.0,1.3100473880767822,,
155,70,,1.0,1.6654620170593262,,
155,85,,1.0,1.9732749462127688,,
155,100,,1.0,4.5877180099487305,,
156,10,,1.0,0.5248470306396484,,
156,25,,1.0,0.6411550045013428,,
156,40,,1.0,2.898886442184448,,
156,55,,1.0,2.5628466606140137,,
156,70,,1.0,1.664499282836914,,
156,85,,1.0,3.9230122566223145,,
156,100,,1.0,2.341546058654785,,
157,10,,1.0,0.2999968528747558,,
157,25,,1.0,0.6382734775543213,,
157,40,,1.0,0.9806954860687256,,
157,55,,1.0,2.5685067176818848,,
157,70,,1.0,1.6628077030181885,,
157,85,,1.0,2.005483865737915,,
157,100,,1.0,2.329401969909668,,
158,10,,1.0,0.5220339298248291,,
158,25,,1.0,1.2084364891052246,,
158,40,,1.0,1.10821533203125,,
158,55,,1.0,1.3227825164794922,,
158,70,,1.0,1.6633565425872805,,
158,85,,1.0,2.0002903938293457,,
158,100,,1.0,2.344485282897949,,
159,10,,1.0,0.5282776355743408,,
159,25,,1.0,0.6382293701171875,,
159,40,,1.0,0.9793210029602052,,
159,55,,1.0,1.3215603828430176,,
159,70,,1.0,1.6572487354278564,,
159,85,,1.0,1.9834182262420652,,
159,100,,1.0,2.3175783157348637,,
160,10,,1.0,0.2987780570983886,,
160,25,,1.0,1.1929898262023926,,
160,40,,1.0,2.0008485317230225,,
160,55,,1.0,1.3244378566741943,,
160,70,,1.0,1.6503033638000488,,
160,85,,1.0,1.996929407119751,,
160,100,,1.0,2.341960430145264,,
161,10,,1.0,0.2979280948638916,,
161,25,,1.0,1.1983726024627686,,
161,40,,1.0,0.98663330078125,,
161,55,,1.0,1.3220515251159668,,
161,70,,1.0,1.6670236587524414,,
161,85,,1.0,2.003267288208008,,
161,100,,1.0,2.309087038040161,,
162,10,,1.0,0.7587172985076904,,
162,25,,1.0,1.208219051361084,,
162,40,,1.0,1.1055617332458496,,
162,55,,1.0,1.3103539943695068,,
162,70,,1.0,1.6337573528289795,,
162,85,,1.0,1.993690490722656,,
162,100,,1.0,2.3215560913085938,,
163,10,,1.0,0.757727861404419,,
163,25,,1.0,0.6371250152587891,,
163,40,,1.0,3.666304588317871,,
163,55,,1.0,2.553337335586548,,
163,70,,1.0,3.2096641063690186,,
163,85,,1.0,2.0095911026000977,,
163,100,,1.0,4.6008007526397705,,
164,10,,1.0,0.5273559093475342,,
164,25,,1.0,1.2001121044158936,,
164,40,,1.0,1.0926682949066162,,
164,55,,1.0,1.3270094394683838,,
164,70,,1.0,1.6706953048706057,,
164,85,,1.0,2.004171371459961,,
164,100,,1.0,2.321276426315308,,
165,10,,1.0,0.5247883796691895,,
165,25,,1.0,2.335978746414185,,
165,40,,1.0,0.9799063205718994,,
165,55,,1.0,1.304401397705078,,
165,70,,1.0,1.675614595413208,,
165,85,,1.0,2.010655403137207,,
165,100,,1.0,2.3202500343322754,,
166,10,,1.0,1.44480562210083,,
166,25,,1.0,0.6315345764160156,,
166,40,,1.0,2.0042288303375244,,
166,55,,1.0,1.3246099948883057,,
166,70,,1.0,1.6636710166931152,,
166,85,,1.0,2.001025915145874,,
166,100,,1.0,2.34092378616333,,
167,10,,1.0,0.5229668617248535,,
167,25,,1.0,0.6364154815673828,,
167,40,,1.0,0.9771451950073242,,
167,55,,1.0,1.3027360439300537,,
167,70,,1.0,3.240105390548706,,
167,85,,1.0,1.99626898765564,,
167,100,,1.0,2.350292444229126,,
168,10,,1.0,0.2955877780914306,,
168,25,,1.0,1.782658338546753,,
168,40,,1.0,1.0990650653839111,,
168,55,,1.0,1.326169729232788,,
168,70,,1.0,3.256962776184082,,
168,85,,1.0,2.003006219863892,,
168,100,,1.0,2.3398516178131104,,
169,10,,1.0,0.9815895557403564,,
169,25,,1.0,1.2099559307098389,,
169,40,,1.0,3.689084768295288,,
169,55,,1.0,2.562454462051392,,
169,70,,1.0,1.663400650024414,,
169,85,,1.0,3.926637887954712,,
169,100,,1.0,4.601996898651123,,
170,10,,1.0,0.3004674911499023,,
170,25,,1.0,1.2069847583770752,,
170,40,,1.0,1.20129656791687,,
170,55,,1.0,2.583958148956299,,
170,70,,1.0,1.662574291229248,,
170,85,,1.0,1.9999125003814695,,
170,100,,1.0,4.593416452407837,,
171,10,,1.0,0.7561368942260742,,
171,25,,1.0,0.6329238414764404,,
171,40,,1.0,1.8788344860076904,,
171,55,,1.0,3.797141790390015,,
171,70,,1.0,1.660231590270996,,
171,85,,1.0,1.9959640502929688,,
171,100,,1.0,2.341036558151245,,
172,10,,1.0,1.2056965827941897,,
172,25,,1.0,0.630094051361084,,
172,40,,1.0,1.1252260208129885,,
172,55,,1.0,1.319981336593628,,
172,70,,1.0,1.645498514175415,,
172,85,,1.0,2.002647399902344,,
172,100,,1.0,2.336585998535156,,
173,10,,1.0,0.9835937023162842,,
173,25,,1.0,0.6282732486724854,,
173,40,,1.0,0.9850296974182128,,
173,55,,1.0,1.3269126415252686,,
173,70,,1.0,1.6477396488189695,,
173,85,,1.0,2.0056183338165283,,
173,100,,1.0,2.340684175491333,,
174,10,,1.0,0.3002431392669678,,
174,25,,1.0,1.7735085487365725,,
174,40,,1.0,1.1056995391845703,,
174,55,,1.0,1.3202683925628662,,
174,70,,1.0,1.6432969570159912,,
174,85,,1.0,1.999661922454834,,
174,100,,1.0,2.3028311729431152,,
175,10,,1.0,0.5253901481628418,,
175,25,,1.0,0.6336512565612793,,
175,40,,1.0,0.9782946109771729,,
175,55,,1.0,1.318376541137695,,
175,70,,1.0,1.6628119945526123,,
175,85,,1.0,1.9997200965881348,,
175,100,,1.0,2.345186948776245,,
176,10,,1.0,0.7570672035217285,,
176,25,,1.0,2.3301587104797363,,
176,40,,1.0,2.003112316131592,,
176,55,,1.0,1.3198602199554443,,
176,70,,1.0,4.791505813598633,,
176,85,,1.0,1.9971885681152344,,
176,100,,1.0,2.34403657913208,,
177,10,,1.0,0.5252747535705566,,
177,25,,1.0,0.6374258995056152,,
177,40,,1.0,0.9693453311920166,,
177,55,,1.0,1.3169240951538086,,
177,70,,1.0,3.222815752029419,,
177,85,,1.0,1.9985473155975344,,
177,100,,1.0,2.343968152999878,,
178,10,,1.0,0.2962327003479004,,
178,25,,1.0,0.6462652683258057,,
178,40,,1.0,2.0333139896392822,,
178,55,,1.0,1.3208370208740234,,
178,70,,1.0,1.6599977016448977,,
178,85,,1.0,1.9963712692260744,,
178,100,,1.0,2.339787244796753,,
179,10,,1.0,0.3015675544738769,,
179,25,,1.0,0.6423499584197998,,
179,40,,1.0,0.9708199501037598,,
179,55,,1.0,1.3246967792510986,,
179,70,,1.0,1.658339500427246,,
179,85,,1.0,1.999452829360962,,
179,100,,1.0,2.347329378128052,,
180,10,,1.0,0.7498688697814941,,
180,25,,1.0,1.206594467163086,,
180,40,,1.0,1.1091039180755615,,
180,55,,1.0,1.3214740753173828,,
180,70,,1.0,1.658919095993042,,
180,85,,1.0,2.001178741455078,,
180,100,,1.0,2.3436169624328613,,
181,10,,1.0,0.2998621463775635,,
181,25,,1.0,0.6383922100067139,,
181,40,,1.0,1.8883955478668213,,
181,55,,1.0,1.3085145950317385,,
181,70,,1.0,1.6540071964263916,,
181,85,,1.0,2.0018112659454346,,
181,100,,1.0,2.3202195167541504,,
182,10,,1.0,0.2985060214996338,,
182,25,,1.0,1.2100794315338137,,
182,40,,1.0,1.1123733520507812,,
182,55,,1.0,2.5686612129211426,,
182,70,,1.0,1.6610603332519531,,
182,85,,1.0,1.999159336090088,,
182,100,,1.0,2.340449810028076,,
183,10,,1.0,1.215519905090332,,
183,25,,1.0,0.6414594650268555,,
183,40,,1.0,0.9785916805267334,,
183,55,,1.0,1.3162918090820312,,
183,70,,1.0,1.671294927597046,,
183,85,,1.0,1.9688432216644287,,
183,100,,1.0,4.613495826721191,,
184,10,,1.0,0.2990496158599853,,
184,25,,1.0,1.1958398818969729,,
184,40,,1.0,1.1109895706176758,,
184,55,,1.0,1.306717872619629,,
184,70,,1.0,1.6564149856567385,,
184,85,,1.0,2.0005366802215576,,
184,100,,1.0,2.334677696228028,,
185,10,,1.0,0.97987961769104,,
185,25,,1.0,0.6377253532409668,,
185,40,,1.0,0.9804408550262452,,
185,55,,1.0,1.2966394424438477,,
185,70,,1.0,3.2226362228393555,,
185,85,,1.0,1.996020793914795,,
185,100,,1.0,2.3054661750793457,,
186,10,,1.0,0.3002655506134033,,
186,25,,1.0,1.7698237895965576,,
186,40,,1.0,1.1125516891479492,,
186,55,,1.0,1.3022198677062988,,
186,70,,1.0,1.6364905834197998,,
186,85,,1.0,1.983834743499756,,
186,100,,1.0,2.3438687324523926,,
187,10,,1.0,1.217625379562378,,
187,25,,1.0,0.6412420272827148,,
187,40,,1.0,0.9822683334350586,,
187,55,,1.0,1.3210761547088623,,
187,70,,1.0,1.660008668899536,,
187,85,,1.0,3.906557559967041,,
187,100,,1.0,2.3074471950531006,,
188,10,,1.0,0.3005702495574951,,
188,25,,1.0,0.6384685039520264,,
188,40,,1.0,1.1071727275848389,,
188,55,,1.0,1.3172869682312012,,
188,70,,1.0,1.6573636531829834,,
188,85,,1.0,1.9701473712921145,,
188,100,,1.0,2.3195526599884038,,
189,10,,1.0,0.2987210750579834,,
189,25,,1.0,1.2075281143188477,,
189,40,,1.0,0.9630601406097412,,
189,55,,1.0,2.545337200164795,,
189,70,,1.0,1.6678924560546875,,
189,85,,1.0,1.9956953525543213,,
189,100,,1.0,2.362016201019287,,
190,10,,1.0,0.5289621353149414,,
190,25,,1.0,1.2053966522216797,,
190,40,,1.0,2.006394863128662,,
190,55,,1.0,1.3189640045166016,,
190,70,,1.0,1.65627121925354,,
190,85,,1.0,2.0005598068237305,,
190,100,,1.0,2.330765008926392,,
191,10,,1.0,0.7570488452911377,,
191,25,,1.0,0.6368470191955566,,
191,40,,1.0,1.864728927612305,,
191,55,,1.0,2.552067756652832,,
191,70,,1.0,1.643540620803833,,
191,85,,1.0,1.995354413986206,,
191,100,,1.0,2.320335865020752,,
192,10,,1.0,1.4364352226257324,,
192,25,,1.0,0.6296443939208984,,
192,40,,1.0,1.9974172115325928,,
192,55,,1.0,2.5637853145599365,,
192,70,,1.0,1.6601076126098633,,
192,85,,1.0,1.995640993118286,,
192,100,,1.0,2.3384387493133545,,
193,10,,1.0,2.574718713760376,,
193,25,,1.0,0.6392126083374023,,
193,40,,1.0,1.874265193939209,,
193,55,,1.0,1.3196499347686768,,
193,70,,1.0,3.2275712490081787,,
193,85,,1.0,1.9973409175872805,,
193,100,,1.0,2.329888343811035,,
194,10,,1.0,0.9796202182769777,,
194,25,,1.0,0.6370906829833984,,
194,40,,1.0,1.0900325775146484,,
194,55,,1.0,5.051382541656494,,
194,70,,1.0,3.212712287902832,,
194,85,,1.0,1.9609181880950928,,
194,100,,1.0,2.314838171005249,,
195,10,,1.0,0.9757792949676514,,
195,25,,1.0,1.1853313446044922,,
195,40,,1.0,1.883868932723999,,
195,55,,1.0,1.3021955490112305,,
195,70,,1.0,1.6505389213562012,,
195,85,,1.0,1.997997760772705,,
195,100,,1.0,2.335658311843872,,
196,10,,1.0,0.5135781764984131,,
196,25,,1.0,1.7728636264801023,,
196,40,,1.0,1.0955040454864502,,
196,55,,1.0,1.320802927017212,,
196,70,,1.0,1.654104471206665,,
196,85,,1.0,2.0000967979431152,,
196,100,,1.0,4.607327222824097,,
197,10,,1.0,1.4443600177764893,,
197,25,,1.0,1.202648401260376,,
197,40,,1.0,0.9820575714111328,,
197,55,,1.0,1.3075065612792969,,
197,70,,1.0,3.219845533370972,,
197,85,,1.0,2.033578395843506,,
197,100,,1.0,2.3496038913726807,,
198,10,,1.0,0.9818458557128906,,
198,25,,1.0,1.2025442123413086,,
198,40,,1.0,1.115055799484253,,
198,55,,1.0,1.3308532238006592,,
198,70,,1.0,1.673129320144653,,
198,85,,1.0,1.980605125427246,,
198,100,,1.0,2.34710431098938,,
199,10,,1.0,0.2993495464324951,,
199,25,,1.0,0.6327419281005859,,
199,40,,1.0,0.9703021049499512,,
199,55,,1.0,1.3184523582458496,,
199,70,,1.0,1.6568646430969238,,
199,85,,1.0,2.0015225410461426,,
199,100,,1.0,2.335566520690918,,
